 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                     Absolute temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:       5.0000
 Lenght in Y direction:       5.0000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):    1200.0000
 Temperature T2 (top border):                         700.0000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance:   0.1000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
 ========================================================================
            I           J           X           Y           T   Exact Sol
            2          54      0.0503      1.3568   1198.2994   1198.3092
            2          55      0.0503      1.3819   1198.2600   1198.2698
            2          56      0.0503      1.4070   1198.2200   1198.2300
            2          57      0.0503      1.4322   1198.1796   1198.1898
            2          58      0.0503      1.4573   1198.1387   1198.1490
            2          59      0.0503      1.4824   1198.0973   1198.1077
            2          60      0.0503      1.5075   1198.0553   1198.0659
            2          61      0.0503      1.5327   1198.0128   1198.0235
            2          62      0.0503      1.5578   1197.9698   1197.9806
            2          63      0.0503      1.5829   1197.9262   1197.9371
            2          64      0.0503      1.6080   1197.8820   1197.8930
            2          65      0.0503      1.6332   1197.8373   1197.8484
            2          66      0.0503      1.6583   1197.7919   1197.8031
            2          67      0.0503      1.6834   1197.7459   1197.7572
            2          68      0.0503      1.7085   1197.6993   1197.7107
            2          69      0.0503      1.7337   1197.6520   1197.6635
            2          70      0.0503      1.7588   1197.6040   1197.6156
            2          71      0.0503      1.7839   1197.5554   1197.5671
            2          72      0.0503      1.8090   1197.5061   1197.5178
            2          73      0.0503      1.8342   1197.4560   1197.4678
            2          74      0.0503      1.8593   1197.4052   1197.4171
            2          75      0.0503      1.8844   1197.3537   1197.3657
            2          76      0.0503      1.9095   1197.3013   1197.3134
            2          77      0.0503      1.9347   1197.2482   1197.2604
            2          78      0.0503      1.9598   1197.1943   1197.2065
            2          79      0.0503      1.9849   1197.1395   1197.1518
            2          80      0.0503      2.0101   1197.0839   1197.0963
            2          81      0.0503      2.0352   1197.0274   1197.0398
            2          82      0.0503      2.0603   1196.9700   1196.9825
            2          83      0.0503      2.0854   1196.9117   1196.9243
            2          84      0.0503      2.1106   1196.8525   1196.8651
            2          85      0.0503      2.1357   1196.7923   1196.8049
            2          86      0.0503      2.1608   1196.7311   1196.7438
            2          87      0.0503      2.1859   1196.6689   1196.6816
            2          88      0.0503      2.2111   1196.6056   1196.6184
            2          89      0.0503      2.2362   1196.5413   1196.5541
            2          90      0.0503      2.2613   1196.4759   1196.4887
            2          91      0.0503      2.2864   1196.4094   1196.4222
            2          92      0.0503      2.3116   1196.3417   1196.3546
            2          93      0.0503      2.3367   1196.2728   1196.2857
            2          94      0.0503      2.3618   1196.2027   1196.2156
            2          95      0.0503      2.3869   1196.1313   1196.1443
            2          96      0.0503      2.4121   1196.0587   1196.0717
            2          97      0.0503      2.4372   1195.9847   1195.9977
            2          98      0.0503      2.4623   1195.9094   1195.9224
            2          99      0.0503      2.4874   1195.8327   1195.8457
            2         100      0.0503      2.5126   1195.7546   1195.7676
            2         101      0.0503      2.5377   1195.6750   1195.6880
            2         102      0.0503      2.5628   1195.5939   1195.6069
            2         103      0.0503      2.5879   1195.5112   1195.5242
            2         104      0.0503      2.6131   1195.4269   1195.4399
            2         105      0.0503      2.6382   1195.3410   1195.3540
            2         106      0.0503      2.6633   1195.2533   1195.2663
            2         107      0.0503      2.6884   1195.1640   1195.1769
            2         108      0.0503      2.7136   1195.0728   1195.0857
            2         109      0.0503      2.7387   1194.9797   1194.9926
            2         110      0.0503      2.7638   1194.8847   1194.8976
            2         111      0.0503      2.7889   1194.7878   1194.8006
            2         112      0.0503      2.8141   1194.6888   1194.7016
            2         113      0.0503      2.8392   1194.5876   1194.6005
            2         114      0.0503      2.8643   1194.4844   1194.4971
            2         115      0.0503      2.8894   1194.3788   1194.3915
            2         116      0.0503      2.9146   1194.2709   1194.2836
            2         117      0.0503      2.9397   1194.1607   1194.1733
            2         118      0.0503      2.9648   1194.0479   1194.0605
            2         119      0.0503      2.9899   1193.9325   1193.9451
            2         120      0.0503      3.0151   1193.8145   1193.8270
            2         121      0.0503      3.0402   1193.6937   1193.7062
            2         122      0.0503      3.0653   1193.5701   1193.5825
            2         123      0.0503      3.0905   1193.4435   1193.4558
            2         124      0.0503      3.1156   1193.3138   1193.3261
            2         125      0.0503      3.1407   1193.1809   1193.1931
            2         126      0.0503      3.1658   1193.0446   1193.0568
            2         127      0.0503      3.1910   1192.9049   1192.9171
            2         128      0.0503      3.2161   1192.7617   1192.7737
            2         129      0.0503      3.2412   1192.6146   1192.6266
            2         130      0.0503      3.2663   1192.4637   1192.4757
            2         131      0.0503      3.2915   1192.3088   1192.3206
            2         132      0.0503      3.3166   1192.1496   1192.1614
            2         133      0.0503      3.3417   1191.9859   1191.9977
            2         134      0.0503      3.3668   1191.8177   1191.8294
            2         135      0.0503      3.3920   1191.6447   1191.6563
            2         136      0.0503      3.4171   1191.4666   1191.4781
            2         137      0.0503      3.4422   1191.2832   1191.2947
            2         138      0.0503      3.4673   1191.0944   1191.1058
            2         139      0.0503      3.4925   1190.8997   1190.9110
            2         140      0.0503      3.5176   1190.6990   1190.7103
            2         141      0.0503      3.5427   1190.4919   1190.5031
            2         142      0.0503      3.5678   1190.2782   1190.2893
            2         143      0.0503      3.5930   1190.0573   1190.0684
            2         144      0.0503      3.6181   1189.8291   1189.8401
            2         145      0.0503      3.6432   1189.5930   1189.6039
            2         146      0.0503      3.6683   1189.3487   1189.3596
            2         147      0.0503      3.6935   1189.0957   1189.1065
            2         148      0.0503      3.7186   1188.8335   1188.8443
            2         149      0.0503      3.7437   1188.5615   1188.5722
            2         150      0.0503      3.7688   1188.2792   1188.2899
            2         151      0.0503      3.7940   1187.9860   1187.9966
            2         152      0.0503      3.8191   1187.6811   1187.6917
            2         153      0.0503      3.8442   1187.3637   1187.3743
            2         154      0.0503      3.8693   1187.0332   1187.0438
            2         155      0.0503      3.8945   1186.6886   1186.6992
            2         156      0.0503      3.9196   1186.3289   1186.3395
            2         157      0.0503      3.9447   1185.9531   1185.9637
            2         158      0.0503      3.9698   1185.5600   1185.5707
            2         159      0.0503      3.9950   1185.1483   1185.1591
            2         160      0.0503      4.0201   1184.7167   1184.7275
            2         161      0.0503      4.0452   1184.2635   1184.2745
            2         162      0.0503      4.0704   1183.7871   1183.7982
            2         163      0.0503      4.0955   1183.2854   1183.2967
            2         164      0.0503      4.1206   1182.7565   1182.7680
            2         165      0.0503      4.1457   1182.1978   1182.2096
            2         166      0.0503      4.1709   1181.6068   1181.6189
            2         167      0.0503      4.1960   1180.9803   1180.9929
            2         168      0.0503      4.2211   1180.3151   1180.3281
            2         169      0.0503      4.2462   1179.6073   1179.6208
            2         170      0.0503      4.2714   1178.8524   1178.8665
            2         171      0.0503      4.2965   1178.0455   1178.0604
            2         172      0.0503      4.3216   1177.1809   1177.1967
            2         173      0.0503      4.3467   1176.2520   1176.2688
            2         174      0.0503      4.3719   1175.2510   1175.2691
            2         175      0.0503      4.3970   1174.1691   1174.1888
            2         176      0.0503      4.4221   1172.9958   1173.0173
            2         177      0.0503      4.4472   1171.7188   1171.7425
            2         178      0.0503      4.4724   1170.3234   1170.3497
            2         179      0.0503      4.4975   1168.7920   1168.8215
            2         180      0.0503      4.5226   1167.1034   1167.1368
            2         181      0.0503      4.5477   1165.2317   1165.2700
            2         182      0.0503      4.5729   1163.1451   1163.1894
            2         183      0.0503      4.5980   1160.8038   1160.8558
            2         184      0.0503      4.6231   1158.1579   1158.2196
            2         185      0.0503      4.6482   1155.1433   1155.2177
            2         186      0.0503      4.6734   1151.6770   1151.7679
            2         187      0.0503      4.6985   1147.6491   1147.7619
            2         188      0.0503      4.7236   1142.9113   1143.0539
            2         189      0.0503      4.7487   1137.2589   1137.4427
            2         190      0.0503      4.7739   1130.4019   1130.6437
            2         191      0.0503      4.7990   1121.9163   1122.2416
            2         192      0.0503      4.8241   1111.1605   1111.6077
            2         193      0.0503      4.8492   1097.1246   1097.7493
            2         194      0.0503      4.8744   1078.1478   1079.0191
            2         195      0.0503      4.8995   1051.3766   1052.5269
            2         196      0.0503      4.9246   1011.7254   1012.9164
            2         197      0.0503      4.9497    950.0549    950.0787
            2         198      0.0503      4.9749    851.2011    848.6221
            2         199      0.0503      5.0000    700.0000    700.0000
            3           0      0.0754      0.0000   1200.0000   1200.0000
            3           1      0.0754      0.0251   1199.9583   1199.9586
            3           2      0.0754      0.0503   1199.9165   1199.9171
            3           3      0.0754      0.0754   1199.8747   1199.8757
            3           4      0.0754      0.1005   1199.8329   1199.8342
            3           5      0.0754      0.1256   1199.7911   1199.7926
            3           6      0.0754      0.1508   1199.7492   1199.7510
