 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                 Adimensional temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:     5.000000
 Lenght in Y direction:     5.000000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):  1200.000000
 Temperature T2 (top border):                       700.000000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance: 0.100000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
                    Adimensional Values                                  
 ========================================================================
            I           J         X/L         Y/W           T   Exact Sol
            2          70    0.010050    0.351759    0.004792    0.004769
            2          71    0.010050    0.356784    0.004889    0.004866
            2          72    0.010050    0.361809    0.004988    0.004964
            2          73    0.010050    0.366834    0.005088    0.005064
            2          74    0.010050    0.371859    0.005190    0.005166
            2          75    0.010050    0.376884    0.005293    0.005269
            2          76    0.010050    0.381910    0.005397    0.005373
            2          77    0.010050    0.386935    0.005504    0.005479
            2          78    0.010050    0.391960    0.005611    0.005587
            2          79    0.010050    0.396985    0.005721    0.005696
            2          80    0.010050    0.402010    0.005832    0.005807
            2          81    0.010050    0.407035    0.005945    0.005920
            2          82    0.010050    0.412060    0.006060    0.006035
            2          83    0.010050    0.417085    0.006177    0.006151
            2          84    0.010050    0.422111    0.006295    0.006270
            2          85    0.010050    0.427136    0.006415    0.006390
            2          86    0.010050    0.432161    0.006538    0.006512
            2          87    0.010050    0.437186    0.006662    0.006637
            2          88    0.010050    0.442211    0.006789    0.006763
            2          89    0.010050    0.447236    0.006917    0.006892
            2          90    0.010050    0.452261    0.007048    0.007023
            2          91    0.010050    0.457286    0.007181    0.007156
            2          92    0.010050    0.462312    0.007317    0.007291
            2          93    0.010050    0.467337    0.007454    0.007429
            2          94    0.010050    0.472362    0.007595    0.007569
            2          95    0.010050    0.477387    0.007737    0.007711
            2          96    0.010050    0.482412    0.007883    0.007857
            2          97    0.010050    0.487437    0.008031    0.008005
            2          98    0.010050    0.492462    0.008181    0.008155
            2          99    0.010050    0.497487    0.008335    0.008309
            2         100    0.010050    0.502513    0.008491    0.008465
            2         101    0.010050    0.507538    0.008650    0.008624
            2         102    0.010050    0.512563    0.008812    0.008786
            2         103    0.010050    0.517588    0.008978    0.008952
            2         104    0.010050    0.522613    0.009146    0.009120
            2         105    0.010050    0.527638    0.009318    0.009292
            2         106    0.010050    0.532663    0.009493    0.009467
            2         107    0.010050    0.537688    0.009672    0.009646
            2         108    0.010050    0.542714    0.009854    0.009829
            2         109    0.010050    0.547739    0.010041    0.010015
            2         110    0.010050    0.552764    0.010231    0.010205
            2         111    0.010050    0.557789    0.010424    0.010399
            2         112    0.010050    0.562814    0.010622    0.010597
            2         113    0.010050    0.567839    0.010825    0.010799
            2         114    0.010050    0.572864    0.011031    0.011006
            2         115    0.010050    0.577889    0.011242    0.011217
            2         116    0.010050    0.582915    0.011458    0.011433
            2         117    0.010050    0.587940    0.011679    0.011653
            2         118    0.010050    0.592965    0.011904    0.011879
            2         119    0.010050    0.597990    0.012135    0.012110
            2         120    0.010050    0.603015    0.012371    0.012346
            2         121    0.010050    0.608040    0.012613    0.012588
            2         122    0.010050    0.613065    0.012860    0.012835
            2         123    0.010050    0.618090    0.013113    0.013088
            2         124    0.010050    0.623116    0.013372    0.013348
            2         125    0.010050    0.628141    0.013638    0.013614
            2         126    0.010050    0.633166    0.013911    0.013886
            2         127    0.010050    0.638191    0.014190    0.014166
            2         128    0.010050    0.643216    0.014477    0.014453
            2         129    0.010050    0.648241    0.014771    0.014747
            2         130    0.010050    0.653266    0.015073    0.015049
            2         131    0.010050    0.658291    0.015382    0.015359
            2         132    0.010050    0.663317    0.015701    0.015677
            2         133    0.010050    0.668342    0.016028    0.016005
            2         134    0.010050    0.673367    0.016365    0.016341
            2         135    0.010050    0.678392    0.016711    0.016687
            2         136    0.010050    0.683417    0.017067    0.017044
            2         137    0.010050    0.688442    0.017434    0.017411
            2         138    0.010050    0.693467    0.017811    0.017788
            2         139    0.010050    0.698492    0.018201    0.018178
            2         140    0.010050    0.703518    0.018602    0.018579
            2         141    0.010050    0.708543    0.019016    0.018994
            2         142    0.010050    0.713568    0.019444    0.019421
            2         143    0.010050    0.718593    0.019885    0.019863
            2         144    0.010050    0.723618    0.020342    0.020320
            2         145    0.010050    0.728643    0.020814    0.020792
            2         146    0.010050    0.733668    0.021303    0.021281
            2         147    0.010050    0.738693    0.021809    0.021787
            2         148    0.010050    0.743719    0.022333    0.022311
            2         149    0.010050    0.748744    0.022877    0.022856
            2         150    0.010050    0.753769    0.023442    0.023420
            2         151    0.010050    0.758794    0.024028    0.024007
            2         152    0.010050    0.763819    0.024638    0.024617
            2         153    0.010050    0.768844    0.025273    0.025251
            2         154    0.010050    0.773869    0.025934    0.025912
            2         155    0.010050    0.778894    0.026623    0.026602
            2         156    0.010050    0.783920    0.027342    0.027321
            2         157    0.010050    0.788945    0.028094    0.028073
            2         158    0.010050    0.793970    0.028880    0.028859
            2         159    0.010050    0.798995    0.029703    0.029682
            2         160    0.010050    0.804020    0.030567    0.030545
            2         161    0.010050    0.809045    0.031473    0.031451
            2         162    0.010050    0.814070    0.032426    0.032404
            2         163    0.010050    0.819095    0.033429    0.033407
            2         164    0.010050    0.824121    0.034487    0.034464
            2         165    0.010050    0.829146    0.035604    0.035581
            2         166    0.010050    0.834171    0.036786    0.036762
            2         167    0.010050    0.839196    0.038039    0.038014
            2         168    0.010050    0.844221    0.039370    0.039344
            2         169    0.010050    0.849246    0.040785    0.040758
            2         170    0.010050    0.854271    0.042295    0.042267
            2         171    0.010050    0.859296    0.043909    0.043879
            2         172    0.010050    0.864322    0.045638    0.045607
            2         173    0.010050    0.869347    0.047496    0.047462
            2         174    0.010050    0.874372    0.049498    0.049462
            2         175    0.010050    0.879397    0.051662    0.051622
            2         176    0.010050    0.884422    0.054008    0.053965
            2         177    0.010050    0.889447    0.056562    0.056515
            2         178    0.010050    0.894472    0.059353    0.059301
            2         179    0.010050    0.899497    0.062416    0.062357
            2         180    0.010050    0.904523    0.065793    0.065726
            2         181    0.010050    0.909548    0.069537    0.069460
            2         182    0.010050    0.914573    0.073710    0.073621
            2         183    0.010050    0.919598    0.078392    0.078288
            2         184    0.010050    0.924623    0.083684    0.083561
            2         185    0.010050    0.929648    0.089713    0.089565
            2         186    0.010050    0.934673    0.096646    0.096464
            2         187    0.010050    0.939698    0.104702    0.104476
            2         188    0.010050    0.944724    0.114177    0.113892
            2         189    0.010050    0.949749    0.125482    0.125115
            2         190    0.010050    0.954774    0.139196    0.138713
            2         191    0.010050    0.959799    0.156167    0.155517
            2         192    0.010050    0.964824    0.177679    0.176785
            2         193    0.010050    0.969849    0.205751    0.204501
            2         194    0.010050    0.974874    0.243704    0.241962
            2         195    0.010050    0.979899    0.297247    0.294946
            2         196    0.010050    0.984925    0.376549    0.374167
            2         197    0.010050    0.989950    0.499890    0.499843
            2         198    0.010050    0.994975    0.697598    0.702756
            2         199    0.010050    1.000000    1.000000    1.000000
            3           0    0.015075    0.000000    0.000000    0.000000
            3           1    0.015075    0.005025    0.000000    0.000000
            3           2    0.015075    0.010050    0.000167    0.000166
            3           3    0.015075    0.015075    0.000251    0.000249
            3           4    0.015075    0.020101    0.000334    0.000332
            3           5    0.015075    0.025126    0.000418    0.000415
            3           6    0.015075    0.030151    0.000502    0.000498
